2,3,1220,4,1000.9,1005.7,210,2.5,29,69,0,156.44
2,3,1240,4,1000.9,1005.7,210,2.5,29,69,0,78.35
2,3,1260,4,1000.9,1005.7,210,2.5,29,69,0,85.88
2,3,1300,4,1000.9,1005.7,210,2.5,29,69,0,111.47
2,3,1320,4,1001.7,1006.5,222,2.3,27.3,79,0,91.52
2,3,1380,4,1001.7,1006.5,222,2.3,27.3,79,0,137.86
2,3,1420,4,1001.7,1006.5,222,2.3,27.3,79,0,112.89
2,3,0,5,1003,1007.8,197,1.8,31.1,63,0,85
2,3,80,5,1003,1007.8,197,1.8,31.1,63,0,65.78
2,3,260,5,1002.4,1007.2,210,4.6,35.6,47,0,393.05
2,3,360,5,1002.4,1007.2,210,4.6,35.6,47,0,166.81
2,3,380,5,1002.4,1007.2,210,4.6,35.6,47,0,136.67
2,3,400,5,1002.4,1007.2,210,4.6,35.6,47,0,55.92
2,3,420,5,1001.5,1006.3,205,4.7,37.2,44,0,206.59
2,3,440,5,1001.5,1006.3,205,4.7,37.2,44,0,113.78
2,3,460,5,1001.5,1006.3,205,4.7,37.2,44,0,146.58
2,3,480,5,1001.5,1006.3,205,4.7,37.2,44,0,107.11
2,3,640,5,1000.2,1005,195,3.2,37.6,42,0,180.27
2,3,660,5,1000.2,1005,195,3.2,37.6,42,0,54.8
2,3,680,5,1000.2,1005,195,3.2,37.6,42,0,108.52
2,3,700,5,1000.2,1005,195,3.2,37.6,42,0,168.37
2,3,720,5,1000.2,1005,195,3.2,37.6,42,0,61.47
2,3,740,5,1000.2,1005,195,3.2,37.6,42,0,132.24
2,3,760,5,1000.2,1005,195,3.2,37.6,42,0,113.74
2,3,780,5,1001,1005.8,258,1.6,33.5,53,0,56.73
2,3,800,5,1001,1005.8,258,1.6,33.5,53,0,144.33
2,3,820,5,1001,1005.8,258,1.6,33.5,53,0,99.39
2,3,840,5,1001,1005.8,258,1.6,33.5,53,0,103.31
2,3,860,5,1001,1005.8,258,1.6,33.5,53,0,51.84
2,3,880,5,1001,1005.8,258,1.6,33.5,53,0,111.76
2,3,900,5,1001,1005.8,258,1.6,33.5,53,0,114.77
2,3,920,5,1001,1005.8,258,1.6,33.5,53,0,116.49
2,3,940,5,1001,1005.8,258,1.6,33.5,53,0,75.82
2,3,960,5,1001.9,1006.7,208,3.2,31.4,66,0,97.67
2,3,980,5,1001.9,1006.7,208,3.2,31.4,66,0,140.7
2,3,1000,5,1001.9,1006.7,208,3.2,31.4,66,0,115.48
2,3,1040,5,1001.9,1006.7,208,3.2,31.4,66,0,125.52
2,3,1060,5,1001.9,1006.7,208,3.2,31.4,66,0,110.95
2,3,1080,5,1001.9,1006.7,208,3.2,31.4,66,0,95.16
2,3,1100,5,1001.9,1006.7,208,3.2,31.4,66,0,131.44
2,3,1120,5,1001.9,1006.7,208,3.2,31.4,66,0,169.79
2,3,1140,5,1001.7,1006.5,207,2.4,29.9,70,0,105.57
2,3,1160,5,1001.7,1006.5,207,2.4,29.9,70,0,96.17
2,3,1180,5,1001.7,1006.5,207,2.4,29.9,70,0,119.58
2,3,1200,5,1001.7,1006.5,207,2.4,29.9,70,0,101.77
2,3,1220,5,1001.7,1006.5,207,2.4,29.9,70,0,117.65
2,3,1240,5,1001.7,1006.5,207,2.4,29.9,70,0,124.2
2,3,1260,5,1001.7,1006.5,207,2.4,29.9,70,0,93.9
2,3,1280,5,1001.7,1006.5,207,2.4,29.9,70,0,93.98
2,3,1320,5,1002.1,1006.9,199,2.5,29,75,0,105.9
2,3,1340,5,1002.1,1006.9,199,2.5,29,75,0,118.73
2,3,1380,5,1002.1,1006.9,199,2.5,29,75,0,127.51
2,3,1400,5,1002.1,1006.9,199,2.5,29,75,0,86.59
2,3,1420,5,1002.1,1006.9,199,2.5,29,75,0,142.16
2,3,60,6,1003.2,1008,194,1.9,31.6,68,0,165.66
2,3,180,6,1003.2,1008,194,1.9,31.6,68,0,12.75
2,3,280,6,1002.7,1007.5,212,3,35.5,51,0,195.47
2,3,300,6,1002.7,1007.5,212,3,35.5,51,0,96.23
2,3,320,6,1002.7,1007.5,212,3,35.5,51,0,154.3
2,3,340,6,1002.7,1007.5,212,3,35.5,51,0,195.81
2,3,360,6,1002.7,1007.5,212,3,35.5,51,0,189.33
2,3,380,6,1002.7,1007.5,212,3,35.5,51,0,75.94
2,3,400,6,1002.7,1007.5,212,3,35.5,51,0,72.47
2,3,420,6,1001,1005.8,220,3.6,37.6,45,0,90.79
2,3,440,6,1001,1005.8,220,3.6,37.6,45,0,88.86
2,3,460,6,1001,1005.8,220,3.6,37.6,45,0,180.59
2,3,480,6,1001,1005.8,220,3.6,37.6,45,0,126.73
2,3,500,6,1001,1005.8,220,3.6,37.6,45,0,217.6
2,3,520,6,1001,1005.8,220,3.6,37.6,45,0,121.92
2,3,540,6,1001,1005.8,220,3.6,37.6,45,0,161.56
2,3,560,6,1001,1005.8,220,3.6,37.6,45,0,113.62
2,3,580,6,1001,1005.8,220,3.6,37.6,45,0,137.22
2,3,600,6,1000,1004.8,226,1.9,37.2,45,0,133.78
2,3,640,6,1000,1004.8,226,1.9,37.2,45,0,215.2
2,3,660,6,1000,1004.8,226,1.9,37.2,45,0,112.08
2,3,680,6,1000,1004.8,226,1.9,37.2,45,0,99.19
2,3,700,6,1000,1004.8,226,1.9,37.2,45,0,81.48
2,3,720,6,1000,1004.8,226,1.9,37.2,45,0,124.93
2,3,740,6,1000,1004.8,226,1.9,37.2,45,0,82.83
2,3,760,6,1000,1004.8,226,1.9,37.2,45,0,200.47
2,3,780,6,1000.7,1005.5,238,1.7,33.4,54,0,101.82
2,3,800,6,1000.7,1005.5,238,1.7,33.4,54,0,69.63
2,3,820,6,1000.7,1005.5,238,1.7,33.4,54,0,88.79
2,3,840,6,1000.7,1005.5,238,1.7,33.4,54,0,117.05
2,3,860,6,1000.7,1005.5,238,1.7,33.4,54,0,90.71
2,3,880,6,1000.7,1005.5,238,1.7,33.4,54,0,128.29
2,3,900,6,1000.7,1005.5,238,1.7,33.4,54,0,129.11
2,3,920,6,1000.7,1005.5,238,1.7,33.4,54,0,101.98
2,3,940,6,1000.7,1005.5,238,1.7,33.4,54,0,101.56
2,3,960,6,1001.7,1006.5,190,1.6,31.3,67,0,130.6
2,3,980,6,1001.7,1006.5,190,1.6,31.3,67,0,113.65
2,3,1000,6,1001.7,1006.5,190,1.6,31.3,67,0,84.49
2,3,1020,6,1001.7,1006.5,190,1.6,31.3,67,0,115.19
2,3,1040,6,1001.7,1006.5,190,1.6,31.3,67,0,136.99
2,3,1060,6,1001.7,1006.5,190,1.6,31.3,67,0,191.51
2,3,1080,6,1001.7,1006.5,190,1.6,31.3,67,0,105.54
2,3,1100,6,1001.7,1006.5,190,1.6,31.3,67,0,82.42
2,3,1120,6,1001.7,1006.5,190,1.6,31.3,67,0,91.96
2,3,1140,6,1000.9,1005.7,205,2.1,29.8,74,0,111.78
2,3,1160,6,1000.9,1005.7,205,2.1,29.8,74,0,113.59
2,3,1180,6,1000.9,1005.7,205,2.1,29.8,74,0,125.72
2,3,1200,6,1000.9,1005.7,205,2.1,29.8,74,0,137.06
2,3,1220,6,1000.9,1005.7,205,2.1,29.8,74,0,143.25
2,3,1240,6,1000.9,1005.7,205,2.1,29.8,74,0,109.69
2,3,1260,6,1000.9,1005.7,205,2.1,29.8,74,0,83.7
2,3,1300,6,1000.9,1005.7,205,2.1,29.8,74,0,141.53
2,3,1320,6,1001.2,1006,207,1.3,27.7,83,0,118.16
2,3,1340,6,1001.2,1006,207,1.3,27.7,83,0,66.34
2,3,1360,6,1001.2,1006,207,1.3,27.7,83,0,118.93
2,3,1380,6,1001.2,1006,207,1.3,27.7,83,0,62.51
2,3,1400,6,1001.2,1006,207,1.3,27.7,83,0,154.56
2,3,1420,6,1001.2,1006,207,1.3,27.7,83,0,136.23
2,3,20,7,1002.7,1007.5,221,2.4,31.3,69,0,141.81
2,3,40,7,1002.7,1007.5,221,2.4,31.3,69,0,129.47
2,3,80,7,1002.7,1007.5,221,2.4,31.3,69,0,175.45
2,3,100,7,1002.7,1007.5,221,2.4,31.3,69,0,129.42
2,3,160,7,1002.7,1007.5,221,2.4,31.3,69,0,140.77
2,3,220,7,1002.7,1007.5,221,2.4,31.3,69,0,115.58
2,3,280,7,1002.5,1007.3,169,2.6,36.2,52,0,133.78
2,3,320,7,1002.5,1007.3,169,2.6,36.2,52,0,162.52
2,3,360,7,1002.5,1007.3,169,2.6,36.2,52,0,46.66
2,3,380,7,1002.5,1007.3,169,2.6,36.2,52,0,95.37
2,3,400,7,1002.5,1007.3,169,2.6,36.2,52,0,161.2
2,3,420,7,1000.5,1005.3,206,1.8,38.3,42,0,130.15
2,3,440,7,1000.5,1005.3,206,1.8,38.3,42,0,63.18
2,3,460,7,1000.5,1005.3,206,1.8,38.3,42,0,100.59
2,3,480,7,1000.5,1005.3,206,1.8,38.3,42,0,157.78
2,3,500,7,1000.5,1005.3,206,1.8,38.3,42,0,60.5
2,3,520,7,1000.5,1005.3,206,1.8,38.3,42,0,92.48
2,3,540,7,1000.5,1005.3,206,1.8,38.3,42,0,153.16
2,3,560,7,1000.5,1005.3,206,1.8,38.3,42,0,144.09
2,3,600,7,999.7,1004.5,236,1.6,38,45,0,125.13
2,3,620,7,999.7,1004.5,236,1.6,38,45,0,141.22
2,3,640,7,999.7,1004.5,236,1.6,38,45,0,132.74
2,3,660,7,999.7,1004.5,236,1.6,38,45,0,151.06
2,3,680,7,999.7,1004.5,236,1.6,38,45,0,94.56
2,3,700,7,999.7,1004.5,236,1.6,38,45,0,111.91
2,3,720,7,999.7,1004.5,236,1.6,38,45,0,101.03
2,3,740,7,999.7,1004.5,236,1.6,38,45,0,79.68
2,3,760,7,999.7,1004.5,236,1.6,38,45,0,98.16
2,3,780,7,1000.9,1005.7,106,1.5,35.6,50,0,139.54
2,3,800,7,1000.9,1005.7,106,1.5,35.6,50,0,101.43
2,3,820,7,1000.9,1005.7,106,1.5,35.6,50,0,123.31
2,3,840,7,1000.9,1005.7,106,1.5,35.6,50,0,112.96
2,3,860,7,1000.9,1005.7,106,1.5,35.6,50,0,137.47
2,3,880,7,1000.9,1005.7,106,1.5,35.6,50,0,139.25
2,3,900,7,1000.9,1005.7,106,1.5,35.6,50,0,106.79
2,3,920,7,1000.9,1005.7,106,1.5,35.6,50,0,135.79
2,3,940,7,1000.9,1005.7,106,1.5,35.6,50,0,116.87
2,3,960,7,1001.9,1006.6,150,1.2,33.6,61,0,150.85
2,3,980,7,1001.9,1006.6,150,1.2,33.6,61,0,145.74
2,3,1000,7,1001.9,1006.6,150,1.2,33.6,61,0,120.62
2,3,1020,7,1001.9,1006.6,150,1.2,33.6,61,0,116.16
2,3,1040,7,1001.9,1006.6,150,1.2,33.6,61,0,122.16
2,3,1060,7,1001.9,1006.6,150,1.2,33.6,61,0,124.94
2,3,1080,7,1001.9,1006.6,150,1.2,33.6,61,0,140.63
2,3,1100,7,1001.9,1006.6,150,1.2,33.6,61,0,63.35
2,3,1120,7,1001.9,1006.6,150,1.2,33.6,61,0,126.81
2,3,1140,7,1001.6,1006.3,213,1.1,31.1,71,0,103.21
2,3,1160,7,1001.6,1006.3,213,1.1,31.1,71,0,78.76
2,3,1180,7,1001.6,1006.3,213,1.1,31.1,71,0,189.6
2,3,1200,7,1001.6,1006.3,213,1.1,31.1,71,0,199.56
2,3,1220,7,1001.6,1006.3,213,1.1,31.1,71,0,140.22
2,3,1240,7,1001.6,1006.3,213,1.1,31.1,71,0,89.31
2,3,1260,7,1001.6,1006.3,213,1.1,31.1,71,0,110.15
2,3,1280,7,1001.6,1006.3,213,1.1,31.1,71,0,102.53
2,3,1300,7,1001.6,1006.3,213,1.1,31.1,71,0,142.98
2,3,1320,7,1002,1006.8,223,1.8,29,82,0,95.51
2,3,1340,7,1002,1006.8,223,1.8,29,82,0,125.84
2,3,1360,7,1002,1006.8,223,1.8,29,82,0,99.16
2,3,1380,7,1002,1006.8,223,1.8,29,82,0,107.84
2,3,1400,7,1002,1006.8,223,1.8,29,82,0,137.87
2,3,1420,7,1002,1006.8,223,1.8,29,82,0,143.38
2,3,0,1,1003.2,1008,225,1.2,32.1,70,0,120.79
2,3,40,1,1003.2,1008,225,1.2,32.1,70,0,70.16
2,3,60,1,1003.2,1008,225,1.2,32.1,70,0,153.09
2,3,80,1,1003.2,1008,225,1.2,32.1,70,0,175.41
2,3,100,1,1003.2,1008,225,1.2,32.1,70,0,94.39
2,3,140,1,1003.2,1008,225,1.2,32.1,70,0,72.42
2,3,160,1,1003.2,1008,225,1.2,32.1,70,0,123.95
2,3,180,1,1003.2,1008,225,1.2,32.1,70,0,87.88
2,3,200,1,1003.2,1008,225,1.2,32.1,70,0,107.02
2,3,220,1,1003.2,1008,225,1.2,32.1,70,0,105.51
2,3,240,1,1003.3,1008,181,1.9,36.8,52,0,110.32
2,3,260,1,1003.3,1008,181,1.9,36.8,52,0,124.14
2,3,280,1,1003.3,1008,181,1.9,36.8,52,0,107.53
2,3,300,1,1003.3,1008,181,1.9,36.8,52,0,121.83
2,3,360,1,1003.3,1008,181,1.9,36.8,52,0,62.89
2,3,380,1,1003.3,1008,181,1.9,36.8,52,0,102.01
2,3,400,1,1003.3,1008,181,1.9,36.8,52,0,144.59
2,3,420,1,1001.6,1006.3,285,1.7,38.8,40,0,70.05
2,3,440,1,1001.6,1006.3,285,1.7,38.8,40,0,106.57
2,3,460,1,1001.6,1006.3,285,1.7,38.8,40,0,115.18
2,3,480,1,1001.6,1006.3,285,1.7,38.8,40,0,36.31
2,3,500,1,1001.6,1006.3,285,1.7,38.8,40,0,149.99
2,3,520,1,1001.6,1006.3,285,1.7,38.8,40,0,16.61
2,3,540,1,1001.6,1006.3,285,1.7,38.8,40,0,98.77
2,3,560,1,1001.6,1006.3,285,1.7,38.8,40,0,101.02
2,3,580,1,1001.6,1006.3,285,1.7,38.8,40,0,272.87
2,3,600,1,1001,1005.8,177,0.9,39.4,38,0,181.31
2,3,620,1,1001,1005.8,177,0.9,39.4,38,0,115.27
2,3,640,1,1001,1005.8,177,0.9,39.4,38,0,154.54
2,3,660,1,1001,1005.8,177,0.9,39.4,38,0,153.08
2,3,680,1,1001,1005.8,177,0.9,39.4,38,0,140.98
2,3,700,1,1001,1005.8,177,0.9,39.4,38,0,123.75
2,3,720,1,1001,1005.8,177,0.9,39.4,38,0,90.95
2,3,740,1,1001,1005.8,177,0.9,39.4,38,0,95.36
2,3,760,1,1001,1005.8,177,0.9,39.4,38,0,123.38
2,3,780,1,1001.8,1006.6,96,2.1,35,61,0,131.47
2,3,800,1,1001.8,1006.6,96,2.1,35,61,0,83.6
2,3,820,1,1001.8,1006.6,96,2.1,35,61,0,107.08
2,3,840,1,1001.8,1006.6,96,2.1,35,61,0,122.22
2,3,860,1,1001.8,1006.6,96,2.1,35,61,0,150.78
2,3,880,1,1001.8,1006.6,96,2.1,35,61,0,185.07
2,3,900,1,1001.8,1006.6,96,2.1,35,61,0,143.98
2,3,920,1,1001.8,1006.6,96,2.1,35,61,0,125.73
2,3,940,1,1001.8,1006.6,96,2.1,35,61,0,137.23
2,3,960,1,1003,1007.7,190,1.4,33.3,65,0,136.03
2,3,980,1,1003,1007.7,190,1.4,33.3,65,0,106.89
2,3,1000,1,1003,1007.7,190,1.4,33.3,65,0,127.72
2,3,1020,1,1003,1007.7,190,1.4,33.3,65,0,248.15
2,3,1040,1,1003,1007.7,190,1.4,33.3,65,0,206.31
2,3,1060,1,1003,1007.7,190,1.4,33.3,65,0,106.74
2,3,1080,1,1003,1007.7,190,1.4,33.3,65,0,122.36
2,3,1100,1,1003,1007.7,190,1.4,33.3,65,0,156.42
2,3,1120,1,1003,1007.7,190,1.4,33.3,65,0,87.72
2,3,1140,1,1002.2,1006.9,113,0.5,31.1,72,0,135.01
2,3,1160,1,1002.2,1006.9,113,0.5,31.1,72,0,75.39
2,3,1180,1,1002.2,1006.9,113,0.5,31.1,72,0,153.17
2,3,1200,1,1002.2,1006.9,113,0.5,31.1,72,0,78
2,3,1220,1,1002.2,1006.9,113,0.5,31.1,72,0,132.96
2,3,1240,1,1002.2,1006.9,113,0.5,31.1,72,0,127.92
2,3,1260,1,1002.2,1006.9,113,0.5,31.1,72,0,73.99
2,3,1280,1,1002.2,1006.9,113,0.5,31.1,72,0,133.61
2,3,1300,1,1002.2,1006.9,113,0.5,31.1,72,0,79.16
2,3,1320,1,1002.8,1007.6,214,1.9,29.9,79,0,75.39
2,3,1340,1,1002.8,1007.6,214,1.9,29.9,79,0,97.18
2,3,1360,1,1002.8,1007.6,214,1.9,29.9,79,0,128.09
2,3,1380,1,1002.8,1007.6,214,1.9,29.9,79,0,115.91
2,3,1400,1,1002.8,1007.6,214,1.9,29.9,79,0,78.84
2,3,1420,1,1002.8,1007.6,214,1.9,29.9,79,0,72.98
2,3,0,2,1003.8,1008.6,185,1.6,32.1,73,0,123
2,3,20,2,1003.8,1008.6,185,1.6,32.1,73,0,104.63
2,3,40,2,1003.8,1008.6,185,1.6,32.1,73,0,83.98
2,3,60,2,1003.8,1008.6,185,1.6,32.1,73,0,107.98
2,3,80,2,1003.8,1008.6,185,1.6,32.1,73,0,32.34
2,3,100,2,1003.8,1008.6,185,1.6,32.1,73,0,88.43
2,3,120,2,1003.8,1008.6,185,1.6,32.1,73,0,81.26
2,3,140,2,1003.8,1008.6,185,1.6,32.1,73,0,80.55
2,3,160,2,1003.8,1008.6,185,1.6,32.1,73,0,92.64
2,3,240,2,1003,1007.8,191,2.5,35.5,58,0,141.36
2,3,260,2,1003,1007.8,191,2.5,35.5,58,0,163.31
2,3,300,2,1003,1007.8,191,2.5,35.5,58,0,105.21
2,3,320,2,1003,1007.8,191,2.5,35.5,58,0,137.94
2,3,340,2,1003,1007.8,191,2.5,35.5,58,0,161.76
2,3,360,2,1003,1007.8,191,2.5,35.5,58,0,86.43
2,3,380,2,1003,1007.8,191,2.5,35.5,58,0,58.43
2,3,400,2,1003,1007.8,191,2.5,35.5,58,0,137.54
2,3,420,2,1001,1005.7,198,2,38.8,43,0,140.78
2,3,440,2,1001,1005.7,198,2,38.8,43,0,187.73
2,3,460,2,1001,1005.7,198,2,38.8,43,0,140.55
2,3,480,2,1001,1005.7,198,2,38.8,43,0,108.82
2,3,500,2,1001,1005.7,198,2,38.8,43,0,100.64
2,3,520,2,1001,1005.7,198,2,38.8,43,0,138.42
2,3,540,2,1001,1005.7,198,2,38.8,43,0,161.58
2,3,560,2,1001,1005.7,198,2,38.8,43,0,170.83
2,3,580,2,1001,1005.7,198,2,38.8,43,0,140.35
2,3,600,2,1000.2,1005,79,4.1,37.6,50,0,162.12
2,3,620,2,1000.2,1005,79,4.1,37.6,50,0,118.16
2,3,640,2,1000.2,1005,79,4.1,37.6,50,0,108.78
2,3,660,2,1000.2,1005,79,4.1,37.6,50,0,80.64
2,3,680,2,1000.2,1005,79,4.1,37.6,50,0,60.65
2,3,700,2,1000.2,1005,79,4.1,37.6,50,0,124.54
2,3,740,2,1000.2,1005,79,4.1,37.6,50,0,96.83
2,3,760,2,1000.2,1005,79,4.1,37.6,50,0,131.32
2,3,780,2,1001.2,1006,80,2.8,35.4,53,0,105.69
2,3,800,2,1001.2,1006,80,2.8,35.4,53,0,139.78
2,3,820,2,1001.2,1006,80,2.8,35.4,53,0,104.54
2,3,840,2,1001.2,1006,80,2.8,35.4,53,0,113.56
2,3,860,2,1001.2,1006,80,2.8,35.4,53,0,155.57
2,3,880,2,1001.2,1006,80,2.8,35.4,53,0,134.43
2,3,900,2,1001.2,1006,80,2.8,35.4,53,0,99.04
2,3,920,2,1001.2,1006,80,2.8,35.4,53,0,107.58
2,3,960,2,1001.9,1006.7,271,0.6,32.9,69,0,107.69
2,3,980,2,1001.9,1006.7,271,0.6,32.9,69,0,130.88
2,3,1000,2,1001.9,1006.7,271,0.6,32.9,69,0,146.78
2,3,1020,2,1001.9,1006.7,271,0.6,32.9,69,0,118.64
2,3,1040,2,1001.9,1006.7,271,0.6,32.9,69,0,131.04
2,3,1060,2,1001.9,1006.7,271,0.6,32.9,69,0,114.77
2,3,1080,2,1001.9,1006.7,271,0.6,32.9,69,0,186.91
2,3,1100,2,1001.9,1006.7,271,0.6,32.9,69,0,127.39
